,Stock1,Stock2,Pvalue,Category
16827,MSFT,CCMP,0.9525447514790886,0
16828,MSTR,CDNS,0.46854854771477256,0
16829,MIME,CSIQ,0.09563141059794888,0
16830,MOMO,CDLX,0.30682131116944084,0
16831,MDB,CARG,0.5865367225976096,0
16832,MPWR,CRNC,0.3747383476290348,0
16833,NATI,CERN,0.23959968566979223,0
16834,NCNO,CHNG,0.16993167097788225,0
16835,NTAP,CHKP,0.7892805818606474,0
16836,NTCT,CRUS,0.7915262972961302,0
16837,NICE,CSCO,0.44811077591410087,0
16838,NLOK,CTXS,0.8815949412598194,0
16839,NUAN,CTSH,0.3489528045643933,0
16840,NTNX,COMM,0.9769256319769698,0
16841,NVDA,CVLT,0.9893037932709963,0
16842,NXPI,CSOD,0.6725412741055345,0
16843,OKTA,COUP,0.2429937206524102,0
16844,OMCL,CREE,0.09609239949209097,0
16845,ON,CRWD,0.24222317617221384,0
16846,OTEX,CSGS,0.33191659342754765,0
16847,OPRA,CYBR,0.6005881070512338,0
16848,OSIS,DADA,0.9444183623249228,0
16849,PCTY,DDOG,0.8740647192247613,0
16850,PEGA,DIOD,0.5631606675300974,0
16851,PRFT,DOCU,0.7726997161021237,0
16852,PLXS,DOMO,0.5776546584496784,0
16853,PS,DOYU,0.9216568027525275,0
16854,POWI,DBX,0.5170345198499455,0
16855,PRGS,DCT,0.680416522434358,0
16856,PFPT,SATS,0.007469432918174566,1
16857,PTC,EA,0.794111584950128,0
16858,QRVO,ENPH,0.3512215828338824,0
16859,QCOM,PLUS,0.902887059180915,0
16860,QLYS,ERIC,0.8100739992278365,0
16861,RXT,EVBG,0.8858908074435285,0
16862,RMBS,FFIV,0.7950526972948391,0
16863,RPD,FB,0.33054732649039925,0
16864,RP,FEYE,0.1277910011235015,0
16865,RCII,FSLR,0.21927689721242155,0
16866,SABR,FISV,0.5247611784241571,0
16867,SANM,FIVN,0.5008674702599556,0
16868,SPNS,FLEX,0.741925205277958,0
16869,SGMS,FORM,0.04771882407322385,0
16870,STX,FORTY,1.0,-3
16871,SCWX,FTNT,0.0035265279240438,1
16872,SMTC,GDS,0.7513806008817436,0
16873,SLAB,GLUU,0.03785738248376074,0
16874,SIMO,HHR,0.40974649550961195,0
16875,SLP,HCAT,0.005061548424967095,1
16876,SINA,INFO,0.019900999761915082,0
16877,SITM,INOV,0.7591311350857719,0
16878,SWKS,INTC,0.3016939002067409,0
16879,SEDG,INTU,0.7644200082176569,0
16880,SY,IPGP,0.20358602585279573,0
16881,SPLK,JCOM,0.7635913401825577,0
16882,SPT,JKHY,0.7836606561124391,0
16883,SPSC,JAMF,0.029356573678068803,0
16884,SSNC,YY,0.4838528277464027,0
16885,STNE,KELYB,0.0004302090699996158,1
16886,SPWR,KC,0.9915898751648831,0
16887,SMCI,KLIC,0.6729720455975591,0
16888,SVMK,LRCX,0.8042380320256608,0
16889,SYKE,LSCC,0.5355018546977527,0
16890,SYNA,LTRPB,0.09699699359088548,0
16891,SNPS,LECO,0.9555886266340756,0
16892,TTWO,LPSN,0.22962663038166609,0
16893,TLND,LVGO,0.8192274843661231,0
16894,TENB,LOGI,0.4078529361262519,0
16895,TXN,LOGM,0.20206221752146897,0
16896,DSGX,MTSI,0.8628129642384667,0
16897,MIDD,MANH,0.39693923439366935,0
16898,TTD,MRVL,0.5766541669842333,0
16899,TSEM,MTCH,0.5178239434917453,0
16900,TRIP,MTLS,0.32909584085594484,0
16901,TTEC,MXIM,0.5973811012792041,0
16902,TTMI,MGRC,0.4051197269476926,0
16903,UCTT,MCHP,0.564034380752936,0
16904,UPLD,MU,0.9068798115479297,0
16905,UPWK,MSFT,0.32463381144358794,0
16906,VRNS,MSTR,0.23456637885062553,0
16907,VRNT,MIME,0.15477057688372492,0
16908,VRSN,MOMO,0.004497867131141492,1
16909,VRSK,MDB,0.10650565014515911,0
16910,VERX,MPWR,0.6735675266212224,0
16911,VSAT,NATI,0.2225011658523689,0
16912,VIAV,NCNO,0.6829943336339115,0
16913,VRTU,NTAP,0.6037449995830033,0
16914,WB,NTCT,0.7702399468070554,0
16915,WDC,NICE,0.45651865795417756,0
16916,WIX,NLOK,0.10409165525952302,0
16917,WDAY,NUAN,0.9933947084527839,0
16918,XLNX,NTNX,0.2957903043142218,0
16919,XPER,NVDA,0.31679326291230364,0
16920,YNDX,NXPI,0.8071406706882094,0
16921,ZBRA,OKTA,0.3730332515154755,0
16922,ZM,OMCL,0.5060061247548296,0
16923,ZI,ON,0.6442847056780472,0
16924,ZS,OTEX,0.9190633057942614,0
16925,ZNGA,OPRA,0.5429894373077977,0
16926,VNET,OPRA,0.18780689603678208,0
16927,TWOU,OSIS,0.6264746655934886,0
16928,JOBS,PCTY,0.5398242268523328,0
16929,EGHT,PEGA,0.1711328195987148,0
16930,ACIA,PRFT,0.15192284022486902,0
16931,ACIW,PLXS,0.05869123946019038,0
16932,ACMR,PS,0.07705329669457146,0
16933,ATVI,POWI,0.08917386391095172,0
16934,ADBE,PRGS,0.7854702780027156,0
16935,AMD,PFPT,0.08881837355193878,0
16936,API,PTC,1.0,-3
16937,ALRM,QRVO,0.08965582113719861,0
16938,MDRX,QCOM,0.06689987242031663,0
16939,GOOG,QLYS,0.6963292033629133,0
16940,GOOGL,RXT,0.4843158447552861,0
16941,ALTR,RMBS,0.03876554620668254,0
16942,AMBA,RPD,0.5330363389912566,0
16943,DOX,RP,0.2317935697627544,0
16944,AMKR,RCII,0.6138865814909269,0
16945,ADI,SABR,0.3658081267559393,0
16946,ANSS,SANM,0.9175529198745239,0
16947,APPF,SPNS,0.18548605746244323,0
16948,APPN,SGMS,0.6804131721034438,0
16949,AAPL,STX,0.9803147325516136,0
16950,AMAT,SCWX,0.17549868452998518,0
16951,ASML,SMTC,0.337023954421518,0
16952,AZPN,SLAB,0.4622667453765963,0
16953,TEAM,SIMO,0.907274257011397,0
16954,ADSK,SLP,0.005707615569503302,1
16955,ADP,SINA,0.616619119272581,0
16956,AVT,SITM,0.5607487514924762,0
16957,BIDU,SWKS,0.34412011441913326,0
16958,BAND,SEDG,0.2873950409868474,0
16959,BIGC,SY,0.8399410158693563,0
16960,BILI,SPLK,0.5445484894306806,0
16961,BLKB,SPT,0.6601246689665999,0
16962,BL,SPSC,0.6249262855676948,0
16963,EPAY,SSNC,0.8374791993255619,0
16964,AVGO,STNE,0.451355209599062,0
16965,BRKS,SPWR,0.834511977495042,0
16966,CCMP,SMCI,0.31977741000273796,0
16967,CDNS,SVMK,0.21723484557576944,0
16968,CSIQ,SYKE,0.9875120449525966,0
16969,CDLX,SYNA,0.625048401903653,0
16970,CARG,SNPS,0.5840603969630362,0
16971,CRNC,TTWO,0.33149368111398336,0
16972,CERN,TLND,0.5463026411455882,0
16973,CHNG,TENB,0.49079360605191114,0
16974,CHKP,TXN,0.007651283152490292,1
16975,CRUS,DSGX,0.5842705965993702,0
16976,CSCO,MIDD,0.8999777503653674,0
16977,CTXS,TTD,0.4645829688564226,0
16978,CTSH,TSEM,0.23739233129730342,0
16979,COMM,TRIP,0.6400373437563567,0
16980,CVLT,TTEC,0.6172562958670873,0
16981,CSOD,TTMI,0.2064616743218357,0
16982,COUP,UCTT,0.7127212872205928,0
16983,CREE,UPLD,0.963392873478077,0
16984,CRWD,UPWK,0.9593362385475397,0
16985,CSGS,VRNS,0.29313133168781724,0
16986,CYBR,VRNT,0.45774043402812625,0
16987,DADA,VRSN,0.42832205934092693,0
16988,DDOG,VRSK,0.45384967506385976,0
16989,DIOD,VERX,0.0801218287096725,0
16990,DOCU,VSAT,0.570183230519614,0
16991,DOMO,VIAV,0.36027033381127727,0
16992,DOYU,VRTU,0.6800043356989691,0
16993,DBX,WB,0.8543914328388311,0
16994,DCT,WDC,0.13891072736354093,0
16995,SATS,WIX,0.570783866950058,0
16996,EA,WDAY,0.5941809892115104,0
16997,ENPH,XLNX,0.7266999756841095,0
16998,PLUS,XPER,0.15620087804084148,0
16999,ERIC,YNDX,0.009507314661672067,1
17000,EVBG,ZBRA,0.8154780620170226,0
17001,FFIV,ZM,0.7144206790628104,0
17002,FB,ZI,0.9165808956317568,0
17003,FEYE,ZS,0.5228449228365066,0
17004,FSLR,ZNGA,0.12800203410185101,0
17005,FISV,VNET,0.09022601770574162,0
17006,FIVN,TWOU,0.698878054057688,0
17007,FLEX,JOBS,0.5168310072120935,0
17008,FORM,EGHT,0.8976395656057925,0
17009,FORTY,ACIA,1.0,-3
17010,FTNT,ACIW,0.01685830717357518,0
17011,GDS,ACMR,0.023446420561579254,0
17012,GLUU,ATVI,0.827012607546189,0
17013,HHR,ADBE,0.16909416207551609,0
17014,HCAT,AMD,0.810657323137709,0
17015,INFO,API,1.0,-3
17016,INOV,ALRM,0.009182958893663232,1
17017,INTC,MDRX,0.29467475859606923,0
17018,INTU,GOOG,0.771654097184876,0
17019,IPGP,GOOGL,0.8046565283691607,0
17020,JCOM,ALTR,0.5613707916593316,0
17021,JKHY,AMBA,0.7120451360285807,0
17022,JAMF,DOX,0.0017319036795053733,1
17023,YY,AMKR,0.6224952007956066,0
17024,KELYB,ADI,2.8796636982717444e-05,1
17025,KC,ANSS,0.32468575394114296,0
17026,KLIC,APPF,0.0589521662457087,0
17027,LRCX,APPN,0.37733413804651794,0
17028,LSCC,AAPL,0.05555267190154783,0
17029,LTRPB,AMAT,0.007407847669973804,1
17030,LECO,ASML,0.6741307956124645,0
17031,LPSN,AZPN,0.5559328375397843,0
17032,LVGO,TEAM,0.6029591804531337,0
17033,LOGI,ADSK,0.26601500469741124,0
17034,LOGM,ADP,0.9609521558550259,0
17035,MTSI,AVT,0.6664669941642465,0
17036,MANH,BIDU,0.2171744244834567,0
17037,MRVL,BAND,0.9859172418092491,0
17038,MTCH,BIGC,0.15630152503436306,0
17039,MTLS,BILI,0.9367633258903673,0
17040,MXIM,BLKB,0.022697126046174895,0
17041,MGRC,BL,0.7078684346971538,0
17042,MCHP,EPAY,0.4634762891641685,0
17043,MU,AVGO,0.3779276057988628,0
17044,MSFT,BRKS,0.9283099930096277,0
17045,MSTR,CCMP,0.9564241328917858,0
17046,MIME,CDNS,0.5057110926972664,0
17047,MOMO,CSIQ,0.469543766310687,0
17048,MDB,CDLX,0.7528155360392461,0
17049,MPWR,CARG,0.7123719072537014,0
17050,NATI,CRNC,0.03053711296538241,0
17051,NCNO,CERN,0.7223091295298503,0
17052,NTAP,CHNG,0.9373067525445269,0
17053,NTCT,CHKP,0.24603280513076914,0
17054,NICE,CRUS,0.43248431020927663,0
17055,NLOK,CSCO,0.4329820466949126,0
17056,NUAN,CTXS,0.6184049680056349,0
17057,NTNX,CTSH,0.9647741750683987,0
17058,NVDA,COMM,0.9666014911595691,0
17059,NXPI,CVLT,0.5859430300339992,0
17060,OKTA,CSOD,0.426592585885992,0
17061,OMCL,COUP,0.07146592946456426,0
17062,ON,CREE,0.29525963221243356,0
17063,OTEX,CRWD,0.24326443976845957,0
17064,OPRA,CSGS,0.7709659836616027,0
17065,OSIS,CYBR,0.24348460310516878,0
17066,PCTY,DADA,0.8540324659339639,0
17067,PEGA,DDOG,0.9026432524363599,0
17068,PRFT,DIOD,0.6070634160429549,0
17069,PLXS,DOCU,0.5700648181754616,0
17070,PS,DOMO,0.6468172848435161,0
17071,POWI,DOYU,0.26566009424772824,0
17072,PRGS,DBX,0.6150046390389569,0
17073,PFPT,DCT,0.4715261593072675,0
17074,PTC,SATS,0.5271154112451997,0
17075,QRVO,EA,0.12479736712399142,0
17076,QCOM,ENPH,0.3651131758229394,0
17077,QLYS,PLUS,0.7536561416706963,0
17078,RXT,ERIC,0.9770110800957426,0
17079,RMBS,EVBG,0.892031824812332,0
17080,RPD,FFIV,0.42303420217441967,0
17081,RP,FB,0.4303207061167125,0
17082,RCII,FEYE,0.7028329097145599,0
17083,SABR,FSLR,0.6983221037344223,0
17084,SANM,FISV,0.5787314124549015,0
17085,SPNS,FIVN,0.510935443573222,0
17086,SGMS,FLEX,0.7911775644253841,0
17087,STX,FORM,0.7498817951533325,0
17088,SCWX,FORTY,1.0,-3
17089,SMTC,FTNT,0.15491374797495128,0
17090,SLAB,GDS,0.048376869676196754,0
17091,SIMO,GLUU,0.6091110696403975,0
17092,SLP,HHR,0.35901860253257706,0
17093,SINA,HCAT,0.0765915197278617,0
17094,SITM,INFO,0.9413848118158236,0
17095,SWKS,INOV,0.20657792778018197,0
17096,SEDG,INTC,0.8033190078857289,0
17097,SY,INTU,0.21310308714254772,0
17098,SPLK,IPGP,0.7936090070230615,0
17099,SPT,JCOM,0.7695326741979578,0
17100,SPSC,JKHY,0.6515838499644262,0
17101,SSNC,JAMF,0.2921198565009595,0
17102,STNE,YY,0.1305984420909948,0
17103,SPWR,KELYB,0.9328586277031932,0
17104,SMCI,KC,0.5307271948220234,0
17105,SVMK,KLIC,0.8550238520228446,0
17106,SYKE,LRCX,0.8587387486932025,0
17107,SYNA,LSCC,0.09321626400361299,0
17108,SNPS,LTRPB,0.9730708386280013,0
17109,TTWO,LECO,0.4580311195787131,0
17110,TLND,LPSN,0.36440708429661756,0
17111,TENB,LVGO,0.2572101023792714,0
17112,TXN,LOGI,0.776822171809165,0
17113,DSGX,LOGM,0.5090840543567685,0
17114,MIDD,MTSI,0.80400865283009,0
17115,TTD,MANH,0.5549220849881015,0
17116,TSEM,MRVL,0.9707779547500954,0
17117,TRIP,MTCH,0.6280293046981578,0
17118,TTEC,MTLS,0.8020805489649664,0
17119,TTMI,MXIM,0.5368506669895992,0
17120,UCTT,MGRC,0.8274728212339395,0
17121,UPLD,MCHP,0.9210735073172063,0
17122,UPWK,MU,0.27444313829988853,0
17123,VRNS,MSFT,0.3180689232858821,0
17124,VRNT,MSTR,0.36252503661230695,0
17125,VRSN,MIME,0.02920273371130608,0
17126,VRSK,MOMO,0.1424300196269862,0
17127,VERX,MDB,0.44128522068934917,0
17128,VSAT,MPWR,0.2732081907975817,0
17129,VIAV,NATI,0.8178969718003144,0
17130,VRTU,NCNO,0.2454464458555003,0
17131,WB,NTAP,0.5018435535060315,0
17132,WDC,NTCT,0.5189050034570322,0
17133,WIX,NICE,0.14893701375219492,0
17134,WDAY,NLOK,0.9850812449545913,0
17135,XLNX,NUAN,0.1723502406500222,0
17136,XPER,NTNX,0.967977515232128,0
17137,YNDX,NVDA,0.08541744570795962,0
17138,ZBRA,NXPI,0.2296859630780615,0
17139,ZM,OKTA,0.9789484951147935,0
17140,ZI,OMCL,0.5409487893949012,0
17141,ZS,ON,0.9514855427445787,0
17142,ZNGA,OTEX,0.9438862877119282,0
17143,VNET,OTEX,0.3337389890619902,0
17144,TWOU,OPRA,0.6889791714877089,0
17145,JOBS,OSIS,0.5429441702929424,0
17146,EGHT,PCTY,0.013014382775854287,0
17147,ACIA,PEGA,0.12663934340415345,0
17148,ACIW,PRFT,0.7464925504076918,0
17149,ACMR,PLXS,0.350712472650043,0
17150,ATVI,PS,0.03814987665624256,0
17151,ADBE,POWI,0.1383815092040006,0
17152,AMD,PRGS,0.3114721530273583,0
17153,API,PFPT,1.0,-3
17154,ALRM,PTC,0.12716303891970926,0
17155,MDRX,QRVO,0.000623668262554343,1
17156,GOOG,QCOM,0.9296760876931762,0
17157,GOOGL,QLYS,0.6982080221343714,0
17158,ALTR,RXT,0.18128839987507667,0
17159,AMBA,RMBS,0.5434712597235334,0
17160,DOX,RPD,0.36968975658700043,0
17161,AMKR,RP,0.6295331965664414,0
17162,ADI,RCII,0.021332701948625205,0
17163,ANSS,SABR,0.6763015450965724,0
17164,APPF,SANM,0.8950102903165372,0
17165,APPN,SPNS,0.6464779258817421,0
17166,AAPL,SGMS,0.6454126717648255,0
17167,AMAT,STX,0.12089142022088767,0
17168,ASML,SCWX,0.30259066484100255,0
17169,AZPN,SMTC,0.7544828124545685,0
17170,TEAM,SLAB,0.31360564881903497,0
17171,ADSK,SIMO,0.11631452319544167,0
17172,ADP,SLP,0.6221023968065236,0
17173,AVT,SINA,0.5644525429506573,0
17174,BIDU,SITM,0.0788573180889508,0
17175,BAND,SWKS,0.5547740753920902,0
17176,BIGC,SEDG,0.9134805129004598,0
17177,BILI,SY,0.48469789007862485,0
17178,BLKB,SPLK,0.7421119295853238,0
17179,BL,SPT,0.9124588456550984,0
17180,EPAY,SPSC,0.8330535959486264,0
17181,AVGO,SSNC,0.24817699461270992,0
17182,BRKS,STNE,0.6542383620271552,0
17183,CCMP,SPWR,0.6488058140165134,0
17184,CDNS,SMCI,0.23163348325863464,0
17185,CSIQ,SVMK,0.9936519247451302,0
17186,CDLX,SYKE,0.3576210310118999,0
17187,CARG,SYNA,0.9007554966283919,0
17188,CRNC,SNPS,0.7478372047176404,0
17189,CERN,TTWO,0.5185905257038169,0
17190,CHNG,TLND,0.7203836395418288,0
17191,CHKP,TENB,0.1674461837672609,0
17192,CRUS,TXN,0.08954740014729734,0
17193,CSCO,DSGX,0.7855133047050121,0
17194,CTXS,MIDD,0.5834547591570748,0
17195,CTSH,TTD,0.3239996760914763,0
17196,COMM,TSEM,0.5200619340258612,0
17197,CVLT,TRIP,0.7113302725787417,0
17198,CSOD,TTEC,0.2542721118637844,0
17199,COUP,TTMI,0.6573744321354992,0
17200,CREE,UCTT,0.7906147271693391,0
17201,CRWD,UPLD,0.9408499080619972,0
17202,CSGS,UPWK,0.6020697127996605,0
17203,CYBR,VRNS,0.2092943370723564,0
17204,DADA,VRNT,0.7699856765155964,0
17205,DDOG,VRSN,0.444550636606887,0
17206,DIOD,VRSK,0.37006028328815077,0
17207,DOCU,VERX,0.8163073062401662,0
17208,DOMO,VSAT,0.9789276236058342,0
17209,DOYU,VIAV,0.9766352689490027,0
17210,DBX,VRTU,0.7248658756566162,0
17211,DCT,WB,0.1859547355013993,0
17212,SATS,WDC,0.6162210889641978,0
17213,EA,WIX,0.1327737372678539,0
17214,ENPH,WDAY,0.7132009994964922,0
17215,PLUS,XLNX,0.2254311860354966,0
17216,ERIC,XPER,0.004981338629589956,1
17217,EVBG,YNDX,0.7868501440065829,0
17218,FFIV,ZBRA,0.6477455452166142,0
17219,FB,ZM,0.7952191076392576,0
17220,FEYE,ZI,0.4602577157472027,0
17221,FSLR,ZS,0.8099253259363639,0
17222,FISV,ZNGA,0.077656897927719,0
17223,FIVN,VNET,0.6155492209982919,0
17224,FLEX,TWOU,0.7260505692974806,0
17225,FORM,JOBS,0.5764577116421726,0
17226,FORTY,EGHT,1.0,-3
17227,FTNT,ACIA,0.10215322414493466,0
17228,GDS,ACIW,0.061138960238787524,0
17229,GLUU,ACMR,0.8621916921422276,0
17230,HHR,ATVI,0.16725990550056863,0
17231,HCAT,ADBE,0.511723508421251,0
17232,INFO,AMD,0.9054377812663743,0
17233,INOV,API,1.0,-3
17234,INTC,ALRM,0.35611673867915766,0
17235,INTU,MDRX,0.9686327564444781,0
17236,IPGP,GOOG,0.8095945383462965,0
17237,JCOM,GOOGL,0.7994685286911616,0
17238,JKHY,ALTR,0.45176866631185897,0
17239,JAMF,AMBA,0.0015190476924725016,1
17240,YY,DOX,0.6520115179483701,0
17241,KELYB,AMKR,2.4873158495410417e-05,1
17242,KC,ADI,0.3521462649562266,0
17243,KLIC,ANSS,0.01649937526412868,0
17244,LRCX,APPF,0.7408349404445385,0
17245,LSCC,APPN,0.1387089863875957,0
17246,LTRPB,AAPL,0.0426588843573672,0
17247,LECO,AMAT,0.7896126337347915,0
17248,LPSN,ASML,0.9057657715391981,0
17249,LVGO,AZPN,0.39417485306679484,0
17250,LOGI,TEAM,0.08307518942846637,0
17251,LOGM,ADSK,0.6609081979227724,0
17252,MTSI,ADP,0.48108161709090835,0
17253,MANH,AVT,0.06080865834850005,0
17254,MRVL,BIDU,0.9806983321889549,0
17255,MTCH,BAND,0.7993251360389785,0
17256,MTLS,BIGC,0.46805547282659227,0
17257,MXIM,BILI,0.02361210411901527,0
17258,MGRC,BLKB,0.7765365016880106,0
17259,MCHP,BL,0.7730544338961609,0
17260,MU,EPAY,0.9077715774766013,0
17261,MSFT,AVGO,0.35625974108829367,0
17262,MSTR,BRKS,0.9096047025586994,0
17263,MIME,CCMP,0.8276948459082248,0
17264,MOMO,CDNS,0.19600371320609,0
17265,MDB,CSIQ,0.6139786523864095,0
17266,MPWR,CDLX,0.6132326073686727,0
17267,NATI,CARG,0.17255481550910007,0
17268,NCNO,CRNC,0.396272308391698,0
17269,NTAP,CERN,0.8597708156307734,0
17270,NTCT,CHNG,0.07902681857503602,0
17271,NICE,CHKP,0.3556978458744561,0
17272,NLOK,CRUS,0.4048929648793359,0
17273,NUAN,CSCO,0.18854169137083904,0
17274,NTNX,CTXS,0.9636223008548653,0
17275,NVDA,CTSH,0.9836625661614544,0
17276,NXPI,COMM,0.3554450199987321,0
17277,OKTA,CVLT,0.41200220844005775,0
17278,OMCL,CSOD,0.2640057606447461,0
17279,ON,COUP,0.25536443339201753,0
17280,OTEX,CREE,0.37503345141008815,0
17281,OPRA,CRWD,0.5826844444503851,0
17282,OSIS,CSGS,0.09816549980001515,0
17283,PCTY,CYBR,0.8584548722121805,0
17284,PEGA,DADA,0.9662639291161109,0
17285,PRFT,DDOG,0.6643795280121892,0
17286,PLXS,DIOD,0.5853208246066186,0
17287,PS,DOCU,0.8760465883437143,0
17288,POWI,DOMO,0.018051648242840154,0
17289,PRGS,DOYU,0.22947226143509597,0
17290,PFPT,DBX,0.5945576026877785,0
17291,PTC,DCT,0.7465570464352819,0
17292,QRVO,SATS,0.2576704122104644,0
17293,QCOM,EA,0.7598508736259739,0
17294,QLYS,ENPH,0.6446431743922225,0
17295,RXT,PLUS,0.9828925963138655,0
17296,RMBS,ERIC,0.9364062895357583,0
17297,RPD,EVBG,0.7989865369906122,0
17298,RP,FFIV,0.482792921893296,0
17299,RCII,FB,0.720696804577077,0
17300,SABR,FEYE,0.735717191607336,0
17301,SANM,FSLR,0.5279314419405321,0
17302,SPNS,FISV,0.22261040942109972,0
17303,SGMS,FIVN,0.6581338993612593,0
17304,STX,FLEX,0.5648908348154235,0
17305,SCWX,FORM,0.0033120866768396105,1
17306,SMTC,FORTY,1.0,-3
17307,SLAB,FTNT,0.05885478708898113,0
17308,SIMO,GDS,0.7660006246330858,0
17309,SLP,GLUU,0.12122187152353436,0
17310,SINA,HHR,0.07226371228593842,0
17311,SITM,HCAT,0.2025617669464818,0
17312,SWKS,INFO,0.5173450037023879,0
17313,SEDG,INOV,0.45546724981647063,0
17314,SY,INTC,0.6725159297943022,0
17315,SPLK,INTU,0.6304126784351888,0
17316,SPT,IPGP,0.8130177651278737,0
17317,SPSC,JCOM,0.01045195695712853,0
17318,SSNC,JKHY,0.8981840335636082,0
17319,STNE,JAMF,0.09371601109419841,0
17320,SPWR,YY,0.9146134461304204,0
17321,SMCI,KELYB,0.045226853216349075,0
17322,SVMK,KC,0.07516197226051738,0
17323,SYKE,KLIC,0.836495248617656,0
17324,SYNA,LRCX,0.4272236053934711,0
17325,SNPS,LSCC,0.5595690874852159,0
17326,TTWO,LTRPB,0.6902709056076785,0
17327,TLND,LECO,0.27589745114866293,0
17328,TENB,LPSN,0.5624308313655326,0
17329,TXN,LVGO,0.9070034511886584,0
17330,DSGX,LOGI,0.8548175759485614,0
17331,MIDD,LOGM,0.5780307771842165,0
17332,TTD,MTSI,0.6729117427808834,0
17333,TSEM,MANH,0.855600080941255,0
17334,TRIP,MRVL,0.8149901734886902,0
17335,TTEC,MTCH,0.6187294631787615,0
17336,TTMI,MTLS,0.08534874222103223,0
17337,UCTT,MXIM,0.7342576532512002,0
17338,UPLD,MGRC,0.8891536483143809,0
17339,UPWK,MCHP,0.318881489193955,0
17340,VRNS,MU,0.3012644225684972,0
17341,VRNT,MSFT,0.0890562032485116,0
17342,VRSN,MSTR,0.004127399577531682,1
17343,VRSK,MIME,0.44114565259093985,0
17344,VERX,MOMO,0.15297987534265495,0
17345,VSAT,MDB,0.23878457533499242,0
17346,VIAV,MPWR,0.8671050274690384,0
17347,VRTU,NATI,0.14262267697468461,0
17348,WB,NCNO,0.6087508522067241,0
17349,WDC,NTAP,0.9077246753224715,0
17350,WIX,NTCT,0.10264544017739052,0
17351,WDAY,NICE,0.9873132429048329,0
17352,XLNX,NLOK,0.14613910301698113,0
17353,XPER,NUAN,0.6450238840954781,0
17354,YNDX,NTNX,0.9746851965382188,0
17355,ZBRA,NVDA,0.2861192789436627,0
17356,ZM,NXPI,0.7815164646019566,0
17357,ZI,OKTA,0.7010303139935027,0
17358,ZS,OMCL,0.8563813093638522,0
17359,ZNGA,ON,0.5910652436013841,0
17360,VNET,ON,0.2561079292194186,0
17361,TWOU,OTEX,0.5751463920563582,0
17362,JOBS,OPRA,0.10738163797966488,0
17363,EGHT,OSIS,0.0859142769730174,0
17364,ACIA,PCTY,0.03196716639371945,0
17365,ACIW,PEGA,0.8983126276854636,0
17366,ACMR,PRFT,0.8347232285571383,0
17367,ATVI,PLXS,0.12618034904565317,0
17368,ADBE,PS,0.9934522706070478,0
17369,AMD,POWI,0.33069121899200793,0
17370,API,PRGS,1.0,-3
17371,ALRM,PFPT,0.00399752311140385,1
17372,MDRX,PTC,0.28918213800704734,0
17373,GOOG,QRVO,0.9557365930953847,0
17374,GOOGL,QCOM,0.9316886336132749,0
17375,ALTR,QLYS,0.34558947987230704,0
17376,AMBA,RXT,0.66984341607892,0
17377,DOX,RMBS,0.30338459921361044,0
17378,AMKR,RPD,0.5183434245071475,0
17379,ADI,RP,0.06529995219590821,0
17380,ANSS,RCII,0.8562740147799217,0
17381,APPF,SABR,0.8778617928988488,0
17382,APPN,SANM,0.8762186719046257,0
17383,AAPL,SPNS,0.08959702318191137,0
17384,AMAT,SGMS,0.3346440320194672,0
17385,ASML,STX,0.2194785345412566,0
17386,AZPN,SCWX,0.44778742170789154,0
17387,TEAM,SMTC,0.37710027398980694,0
17388,ADSK,SLAB,0.07999524059979485,0
17389,ADP,SIMO,0.7487913099160893,0
17390,AVT,SLP,0.5613399940156908,0
17391,BIDU,SINA,0.5096983392950307,0
17392,BAND,SITM,0.34534812629855755,0
17393,BIGC,SWKS,0.8539519549778014,0
17394,BILI,SEDG,0.5325647363470645,0
17395,BLKB,SY,0.43198775605457485,0
17396,BL,SPLK,0.6531737044969425,0
17397,EPAY,SPT,0.5641294578532245,0
17398,AVGO,SPSC,0.06188416065970364,0
17399,BRKS,SSNC,0.8181518370230998,0
17400,CCMP,STNE,0.7049695469276556,0
17401,CDNS,SPWR,0.15867117968686556,0
17402,CSIQ,SMCI,0.9875747859082314,0
17403,CDLX,SVMK,0.6514102506233882,0
17404,CARG,SYKE,0.9109972730576736,0
17405,CRNC,SYNA,0.22327086378717254,0
17406,CERN,SNPS,0.497578655563687,0
17407,CHNG,TTWO,0.9512974703768079,0
17408,CHKP,TLND,0.23123502340507762,0
17409,CRUS,TENB,0.5969947982608609,0
17410,CSCO,TXN,0.30970651360531426,0
17411,CTXS,DSGX,0.7319795006230395,0
17412,CTSH,MIDD,0.5446726825929404,0
17413,COMM,TTD,0.08471615107932323,0
17414,CVLT,TSEM,0.3133484556536406,0
17415,CSOD,TRIP,0.15085774277228775,0
17416,COUP,TTEC,0.767064764133624,0
17417,CREE,TTMI,0.09258145358255926,0
17418,CRWD,UCTT,0.9768960179042615,0
17419,CSGS,UPLD,0.5689166796140698,0
17420,CYBR,UPWK,0.6576337342676692,0
17421,DADA,VRNS,0.7794539278306865,0
17422,DDOG,VRNT,0.6853651731686031,0
17423,DIOD,VRSN,0.41535222835917907,0
17424,DOCU,VRSK,0.752381699635392,0
17425,DOMO,VERX,0.29553389964856047,0
17426,DOYU,VSAT,0.9409309936043381,0
17427,DBX,VIAV,0.7965141161658733,0
17428,DCT,VRTU,0.021802688925815883,0
17429,SATS,WB,0.6765161844877463,0
